vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area
3673,Saloon,TIIDA,587,Nissan,Standard,2004,Gold,2022-03-09,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3691,Stationwagon,X-TRAIL,587,Nissan,Standard,2008,Black,2021-11-26,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3795,Saloon,PULSAR,587,Nissan,Standard,1998,Silver,2021-10-14,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
3810,Saloon,SKYLINE,587,Nissan,Standard,2007,Grey,2021-12-31,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
3836,Hatchback,TIIDA,587,Nissan,Standard,2005,Silver,2022-03-06,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3900,Saloon,FUGA,587,Nissan,Standard,2007,Brown,2022-03-28,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3925,Stationwagon,REGULUS,587,Nissan,Standard,1996,Black,2021-12-18,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
3926,Stationwagon,REGULUS,587,Nissan,Standard,1996,Black,2021-12-31,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
4176,Utility,NAVARA,587,Nissan,Standard,1995,White,2021-12-28,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
4214,Utility,DATSUN,587,Nissan,Standard,1992,White,2021-10-12,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
4229,Stationwagon,MURANO,587,Nissan,Standard,2006,White,2022-02-15,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
4311,Saloon,MAXIMA,587,Nissan,Standard,1998,Blue,2021-11-16,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
177,Trailer,KC106AB,562,Kea,Standard,2019,Silver,2022-03-29,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
179,Trailer - Heavy,CAGE,562,Kea,Standard,2019,Silver,2021-11-24,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
192,Trailer,K844XA,562,Kea,Standard,2019,Silver,2022-04-02,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
425,Trailer,KC95,562,Kea,Standard,2020,Silver,2021-10-21,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
442,Trailer,KC846,562,Kea,Standard,2000,Silver,2022-03-25,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
603,Trailer,K64SA,562,Kea,Standard,2018,Silver,2021-10-16,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
634,Trailer,K745A,562,Kea,Standard,2002,Silver,2021-11-07,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
1814,Trailer,K844X,562,Kea,Standard,2004,Silver,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1823,Trailer,FACTORY BUILT,562,Kea,Standard,2005,Silver,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2059,Trailer,KC846SA,562,Kea,Standard,2005,Silver,2021-11-26,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
2066,Trailer,K744X,562,Kea,Standard,2005,Silver,2021-10-29,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
2589,Trailer,K855A,562,Kea,Standard,2006,Silver,2021-10-23,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
4208,Trailer,TANDEM TRAILER,562,Kea,Standard,2013,Silver,2021-12-09,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
4429,Trailer,KC95EXC,562,Kea,Standard,2014,Silver,2022-03-30,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
265,Caravan,710,630,Veteran,Standard,2016,White,2022-03-28,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
281,Saloon,LANTIS,576,Mazda,Standard,1993,Blue,2022-02-14,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1107,Saloon,FAMILIA,576,Mazda,Standard,1996,Blue,2022-03-11,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1115,Stationwagon,MPV,576,Mazda,Standard,1996,Red,2021-10-17,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
1203,Utility,BOUNTY,576,Mazda,Standard,2004,White,2022-02-01,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1539,Stationwagon,FAMILIA,576,Mazda,Standard,2000,White,2022-04-04,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
1622,Utility,BOUNTY,576,Mazda,Standard,2006,White,2022-02-07,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2018,Stationwagon,FAMILIA,576,Mazda,Standard,2001,White,2022-02-28,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2033,Stationwagon,FAMILIA,576,Mazda,Standard,1999,White,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2045,Stationwagon,ATENZA,576,Mazda,Standard,2002,Red,2021-12-22,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2150,Utility,BOUNTY,576,Mazda,Standard,2006,White,2022-01-13,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2230,Saloon,ATENZA,576,Mazda,Standard,2002,White,2021-12-10,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2239,Stationwagon,MPV,576,Mazda,Standard,2004,Grey,2022-03-03,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2241,Hatchback,AXELA,576,Mazda,Standard,2004,Blue,2022-01-30,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2383,Hatchback,DEMIO,576,Mazda,Standard,2004,Silver,2022-02-24,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2418,Hatchback,DEMIO,576,Mazda,Standard,2005,Silver,2022-03-19,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2419,Hatchback,DEMIO,576,Mazda,Standard,2004,Blue,2022-01-16,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2493,Hatchback,DEMIO,576,Mazda,Standard,2005,Silver,2022-02-09,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2513,Stationwagon,ATENZA,576,Mazda,Standard,2007,Silver,2022-01-08,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2637,Hatchback,DEMIO,576,Mazda,Standard,2004,Silver,2022-03-05,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2716,Saloon,AXELA,576,Mazda,Standard,2005,Grey,2022-01-21,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2781,Saloon,ATENZA,576,Mazda,Standard,2003,Red,2021-10-17,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
2796,Hatchback,AXELA,576,Mazda,Standard,2009,Grey,2022-02-19,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2797,Hatchback,AXELA,576,Mazda,Standard,2009,Grey,2022-02-24,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2894,Stationwagon,MPV,576,Mazda,Standard,2005,Black,2022-01-20,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2910,Saloon,ATENZA,576,Mazda,Standard,2007,White,2022-04-04,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2922,Hatchback,DEMIO,576,Mazda,Standard,2005,Grey,2022-03-11,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2933,Stationwagon,MPV,576,Mazda,Standard,2006,Grey,2022-03-22,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3030,Hatchback,AXELA,576,Mazda,Standard,2005,White,2022-02-22,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3117,Sports Car,EUNOS,576,Mazda,Standard,1991,Green,2022-03-23,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3188,Hatchback,ATENZA,576,Mazda,Standard,2002,Red,2021-10-09,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
3194,Saloon,ATENZA,576,Mazda,Standard,2006,White,2021-12-06,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
3349,Saloon,ATENZA,576,Mazda,Standard,2006,Silver,2022-02-19,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3368,Hatchback,AXELA,576,Mazda,Standard,2007,White,2022-01-22,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3456,Stationwagon,PREMACY,576,Mazda,Standard,2009,Purple,2022-01-07,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3500,Hatchback,DEMIO,576,Mazda,Standard,2006,Blue,2021-12-10,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
3518,Hatchback,DEMIO,576,Mazda,Standard,2010,Silver,2022-04-02,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
3587,Utility,BOUNTY,576,Mazda,Standard,2003,White,2022-02-05,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3622,Saloon,ATENZA,576,Mazda,Standard,2006,Silver,2021-11-11,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3674,Hatchback,AXELA,576,Mazda,Standard,2009,Black,2021-11-20,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3679,Stationwagon,ATENZA,576,Mazda,Standard,2003,Blue,2022-02-26,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
4146,Stationwagon,BONGO,576,Mazda,Standard,2003,Grey,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1311,Roadbike,RX,505,Aprilia,Standard,2020,Red,2022-01-25,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
717,Roadbike,GV650,554,Hyosung,Standard,2014,Black,2022-03-08,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1150,Light Van,TOWNACE,619,Toyota,Standard,1993,Silver,2021-12-01,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1347,Light Van,HIACE,619,Toyota,Standard,2004,White,2021-12-15,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1486,Stationwagon,SPRINTER,619,Toyota,Standard,1998,Blue,2022-02-01,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1544,Saloon,CAMRY,619,Toyota,Standard,1998,Green,2022-04-02,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
1740,Hatchback,COROLLA,619,Toyota,Standard,1999,Silver,2022-03-05,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1868,Stationwagon,COROLLA,619,Toyota,Standard,2001,Red,2021-12-01,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1891,Sports Car,TRUENO,619,Toyota,Standard,1998,Silver,2021-10-22,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
1947,Stationwagon,ALTEZZA,619,Toyota,Standard,1999,Blue,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2015,Light Van,HIACE,619,Toyota,Standard,2000,White,2022-03-22,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2140,Hatchback,FUNCARGO,619,Toyota,Standard,2000,Red,2022-04-05,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2171,Stationwagon,ESTIMA,619,Toyota,Standard,2003,Silver,2022-01-15,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2187,Saloon,CAMRY,619,Toyota,Standard,2010,Green,2021-12-04,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2227,Hatchback,COROLLA,619,Toyota,Standard,2010,White,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2249,Hatchback,VITZ,619,Toyota,Standard,2001,Red,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2301,Saloon,AURION,619,Toyota,Standard,2007,Red,2022-01-19,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2507,Hatchback,YARIS,619,Toyota,Standard,2013,Blue,2022-02-07,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2567,Stationwagon,ESTIMA,619,Toyota,Standard,2004,White,2022-03-12,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2736,Utility,HILUX,619,Toyota,Standard,2005,Purple,2021-12-18,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2755,Saloon,MARKX,619,Toyota,Standard,2005,White,2022-03-16,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2863,Light Van,HIACE,619,Toyota,Standard,2015,White,2022-04-06,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2898,Stationwagon,ESTIMA,619,Toyota,Standard,2004,White,2021-12-04,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2917,Saloon,CAMRY,619,Toyota,Standard,2005,Silver,2022-01-12,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2960,Light Van,TOWNACE,619,Toyota,Standard,2009,Silver,2022-02-08,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2987,Stationwagon,RAV4,619,Toyota,Standard,1994,Red,2021-11-27,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3115,Stationwagon,CALDINA,619,Toyota,Standard,2006,Silver,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3124,Stationwagon,RAV4,619,Toyota,Standard,2005,Silver,2022-01-01,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3133,Stationwagon,MARKX,619,Toyota,Standard,2007,Silver,2022-03-17,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3137,Saloon,MARKX,619,Toyota,Standard,2005,White,2022-01-31,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3316,Saloon,MARKX,619,Toyota,Standard,2009,White,2022-02-26,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3343,Saloon,MARKX,619,Toyota,Standard,2005,White,2021-12-30,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
3363,Saloon,CAMRY,619,Toyota,Standard,2010,Black,2022-02-26,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3484,Hatchback,VITZ,619,Toyota,Standard,2005,Silver,2022-01-31,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3602,Saloon,MARKX,619,Toyota,Standard,2005,Blue,2022-03-15,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3635,Hatchback,AQUA,619,Toyota,Standard,2015,Silver,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3637,Stationwagon,ISIS,619,Toyota,Standard,2006,Silver,2022-02-06,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3719,Stationwagon,COROLLA,619,Toyota,Standard,2015,Silver,2022-03-24,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3872,Hatchback,AQUA,619,Toyota,Standard,2014,White,2022-02-03,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3893,Stationwagon,COROLLA,619,Toyota,Standard,2016,White,2022-03-19,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3927,Hatchback,AQUA,619,Toyota,Standard,2016,Silver,2022-03-18,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3939,Stationwagon,WISH,619,Toyota,Standard,2004,Blue,2021-12-25,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
3964,Hatchback,AQUA,619,Toyota,Standard,2014,Silver,2022-01-26,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
4126,Saloon,MARKX,619,Toyota,Standard,2006,White,2022-04-03,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
4244,Saloon,MARKX,619,Toyota,Standard,2006,White,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
4463,Stationwagon,COROLLA,619,Toyota,Standard,1995,Green,2021-10-20,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
683,Roadbike,CRUISER,563,Keeway,Standard,2011,Silver,2021-11-27,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
707,Moped,GRIDO,617,TNT Motor,Standard,2014,Black,2022-01-25,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
1820,Boat Trailer,SF650,533,DMW,Standard,2004,White,2022-01-01,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
4364,Boat Trailer,PREMIER 430,533,DMW,Standard,2013,Grey,2022-01-16,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
728,Saloon,LANCER,580,Mitsubishi,Standard,2000,White,2021-12-29,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1061,Saloon,GALANT,580,Mitsubishi,Standard,2003,Red,2021-12-14,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1653,Stationwagon,OUTLANDER,580,Mitsubishi,Standard,2006,Blue,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
1674,Utility,TRITON,580,Mitsubishi,Standard,2006,White,2022-02-19,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1931,Saloon,LANCER,580,Mitsubishi,Standard,2001,White,2021-11-04,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
2183,Saloon,LANCER,580,Mitsubishi,Standard,2006,Silver,2021-12-23,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2618,Stationwagon,OUTLANDER,580,Mitsubishi,Standard,2006,White,2022-01-18,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3293,Saloon,LANCER,580,Mitsubishi,Standard,1996,Silver,2022-03-18,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3590,Light Van,L300,580,Mitsubishi,Standard,2010,Red,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3873,Saloon,LANCER,580,Mitsubishi,Standard,2004,Blue,2021-11-19,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3883,Stationwagon,OUTLANDER,580,Mitsubishi,Standard,2010,Black,2022-03-30,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
761,Utility,VU UTILITY,548,Holden,Standard,2002,Blue,2022-01-21,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
763,Stationwagon,VX COMMODORE,548,Holden,Standard,2001,Blue,2021-12-27,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1576,Hatchback,BARINA,548,Holden,Standard,2004,Silver,2022-01-17,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
1591,Saloon,COMMODORE,548,Holden,Standard,2006,Silver,2022-02-11,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1847,Stationwagon,COMMODORE,548,Holden,Standard,2007,Silver,2021-10-26,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
1889,Hatchback,ASTRA,548,Holden,Standard,2007,Gold,2022-01-01,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2165,Saloon,CRUZE,548,Holden,Standard,2010,Silver,2022-03-08,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2295,Stationwagon,COMMODORE,548,Holden,Standard,2008,Green,2021-10-17,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
2376,Utility,COLORADO,548,Holden,Standard,2009,White,2022-01-17,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2415,Saloon,VX COMMODORE,548,Holden,Standard,2001,Blue,2021-10-09,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
2444,Saloon,VX COMMODORE,548,Holden,Standard,2001,Silver,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2574,Saloon,COMMODORE,548,Holden,Standard,2003,Black,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2604,Stationwagon,VX COMMODORE,548,Holden,Standard,2001,Green,2021-12-22,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2727,Saloon,COMMODORE,548,Holden,Standard,2005,Blue,2022-02-11,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2934,Utility,RODEO 4X2,548,Holden,Standard,2004,White,2021-11-20,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3396,Saloon,VX COMMODORE,548,Holden,Standard,2000,Silver,2022-03-29,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3614,Saloon,VX COMMODORE,548,Holden,Standard,2001,White,2021-11-01,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
3736,Utility,UTE,548,Holden,Standard,2003,Black,2022-02-20,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3850,Saloon,VX COMMODORE,548,Holden,Standard,2001,Blue,2022-02-08,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
3919,Saloon,COMMODORE,548,Holden,Standard,2004,Black,2021-10-16,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
4008,Saloon,COMMODORE,548,Holden,Standard,2004,Blue,2022-03-21,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1366,Stationwagon,LEGACY,610,Subaru,Standard,1997,Green,2022-01-11,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
1886,Stationwagon,FORESTER,610,Subaru,Standard,1998,White,2022-04-04,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
1936,Saloon,IMPREZA,610,Subaru,Standard,2000,Black,2021-11-10,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
2145,Stationwagon,LEGACY,610,Subaru,Standard,2002,Blue,2021-12-06,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2168,Stationwagon,LEGACY,610,Subaru,Standard,2000,White,2021-12-31,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2490,Stationwagon,IMPREZA,610,Subaru,Standard,2003,Silver,2022-04-03,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2859,Stationwagon,FORESTER,610,Subaru,Standard,2006,Black,2022-01-08,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2860,Stationwagon,FORESTER,610,Subaru,Standard,2006,Black,2022-01-08,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2924,Stationwagon,OUTBACK,610,Subaru,Standard,2004,White,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
2982,Stationwagon,FORESTER,610,Subaru,Standard,1999,White,2022-03-06,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
3464,Hatchback,IMPREZA,610,Subaru,Standard,2010,Silver,2022-03-07,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
4327,Stationwagon,RUGGER,531,Daihatsu,Standard,1991,Black,2022-01-19,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
1793,Other Truck,ELF,556,Isuzu,Standard,1995,White,2022-02-07,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1842,Other Truck,NPR,556,Isuzu,Standard,2007,White,2021-12-07,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2375,Utility,D-MAX,556,Isuzu,Standard,2012,Brown,2022-03-15,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1350,Hatchback,GOLF,633,Volkswagen,Standard,1997,Silver,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1461,Saloon,PASSAT,633,Volkswagen,Standard,2000,Blue,2021-12-16,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
1748,Hatchback,POLO,633,Volkswagen,Standard,2000,Blue,2022-01-21,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
3318,Hatchback,GOLF,633,Volkswagen,Standard,2018,White,2021-11-28,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674
1046,Saloon,E280,577,Mercedes-Benz,Luxury,1999,Silver,2022-02-21,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2857,Stationwagon,ML320,577,Mercedes-Benz,Luxury,2001,Blue,2022-02-11,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1291,Roadbike,TNT,510,Benelli,Standard,2021,Green,2021-12-08,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674
2783,Hatchback,208,592,Peugeot,Standard,2014,Blue,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
3012,Saloon,407,592,Peugeot,Standard,2005,Black,2021-10-15,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674
2672,Saloon,CHARGER R/T,523,Chrysler,Standard,1971,White,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
1227,Moped,MDAV01,583,Moden,Standard,2020,White,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1705,Utility,ACTYON SPORT,607,Ssangyong,Standard,2006,Grey,2022-03-15,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
1866,Articulated Truck,CF,530,DAF,Standard,2007,White,2022-04-05,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674
2609,Utility,V200,544,Great Wall,Standard,2013,Black,2022-02-18,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674
2844,Hatchback,J3,521,Chery,Standard,2015,Red,2022-01-07,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674
2648,Hatchback,LUTECIA,598,Renault,Standard,2006,Orange,2022-03-29,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674
71,Trailer,TRAYLA,623,Trailer,Standard,2014,Silver,2022-02-24,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
139,Trailer,SPACEE 2000,623,Trailer,Standard,1997,White,2021-11-16,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
168,Trailer - Heavy,CANTERBURY FABRICAT,623,Trailer,Standard,2015,White,2022-03-08,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
173,Trailer,LOCAL,623,Trailer,Standard,1998,Silver,2021-12-25,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
209,Trailer,T D ENGINEERING,623,Trailer,Standard,2019,Silver,2022-03-17,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
332,Trailer,DOMESTIC TRAILER,623,Trailer,Standard,2012,Silver,2021-10-19,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561
360,Trailer - Heavy,P.S.,623,Trailer,Standard,2020,Grey,2022-01-07,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
408,Trailer,HAULER 7X4 TIPPING,623,Trailer,Standard,2017,Silver,2021-12-05,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
473,Trailer,TUI,623,Trailer,Standard,2017,Silver,2021-12-31,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
501,Trailer,TRAYLA,623,Trailer,Standard,2021,Silver,2021-10-16,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561
510,Trailer,HOMEBUILT,623,Trailer,Standard,2021,Grey,2021-12-22,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
514,Trailer,HOMEMADE,623,Trailer,Standard,1998,Green,2022-03-16,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
527,Trailer,KING,623,Trailer,Standard,2021,Silver,2021-11-08,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
578,Trailer,JOBMATE,623,Trailer,Standard,2021,Silver,2022-02-15,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
2823,Boat Trailer,BOAT,623,Trailer,Standard,2006,Silver,2021-12-27,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
4052,Trailer,FACTORY BUILT,623,Trailer,Standard,2010,White,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4064,Trailer,SHUTTLE,623,Trailer,Standard,2007,White,2022-03-15,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4159,Trailer,HOMEBUILT,623,Trailer,Standard,2007,Grey,2021-10-24,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561
